"b'RT @CricketNDTV: ""All-time greats"": Justin Langer lauds Virat Kohli, MS Dhoni\n\n#ViratKohli\n#MSDhoni\n#INDvsAUS\n\nREAD: https://t.co/0nqLENeu4\xe2\x80\xa6'"
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @Fc__MSDHONI: Dhoni is trending since 4-5 days\n#INDvAUS #INDvsAUS #wednesdaythoughts #10yearchallege #MSDhoni #MSD #AUSvIND @msdhoni \n\n#\xe2\x80\xa6'
"b'RT @ImRaina: @msdhoni does it yet again &amp; in what style! What a fantastic knock from the captain @imVkohli , Congratulations #TeamIndia for\xe2\x80\xa6'"
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
"b'RT @CricketNDTV: ""All-time greats"": Justin Langer lauds Virat Kohli, MS Dhoni\n\n#ViratKohli\n#MSDhoni\n#INDvsAUS\n\nREAD: https://t.co/0nqLENeu4\xe2\x80\xa6'"
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
"b'""I have not seen a better player in my lifetime than virat kohli in all formats of the game "" - Michael vaughn;\nMic\xe2\x80\xa6 https://t.co/c4YZteXUAQ'"
b'RT @ashwinravi99: MSD polishes off yet another chase. \xf0\x9f\x91\x8fchampion stuff. #INDvsAUS'
b'Dhoni haters after his knock in 2nd odi #indvsAus.. https://t.co/q8jrCuaOte'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'Dhoni abusing khaleel Ahmed Calling him (chutiye). For more videos follow https://t.co/826hZtRSne\n#Dhoni #INDvsAUS https://t.co/SAtce0vSgI'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: MSD polishes off yet another chase. \xf0\x9f\x91\x8fchampion stuff. #INDvsAUS'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @AnilKapoor: An incredible win! Congratulations #TeamIndia! What an exceptional performance by @msdhoni &amp; @imVkohli! #INDvsAUS @BCCI htt\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
"b'RT @xyz1906: ""I have not seen a better player in my lifetime than virat kohli in all formats of the game "" - Michael vaughn;\nMichael clarke\xe2\x80\xa6'"
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @AnilKapoor: An incredible win! Congratulations #TeamIndia! What an exceptional performance by @msdhoni &amp; @imVkohli! #INDvsAUS @BCCI htt\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
"b'RT @ashwinravi99: 1 - 1 now heading into the final ODI, great team batting effort @imVkohli @ImRo45 \xf0\x9f\x91\x8c#INDvsAUS'"
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @IrfanPathan: Fantastic win by team India. Last few overs bowled by Bhuvi and top batting by Kohli and Mahi does it for the team #INDvsA\xe2\x80\xa6'
b'RT @jagadeesh0503: Watching  @ImRo45 Sixes is a Pure Bliss\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d This One \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x98\x8e\xf0\x9f\xa4\x99\xf0\x9f\xa4\x99\nWant more from u on 18th JAN\xf0\x9f\xa4\x99\n#RohitSharma\n#INDvsAUS\n#Hitman h\xe2\x80\xa6'
b'RT @imsgshinde: So collected his scores according to the number of overs he had when he comes to the crease \n\nAfter 30th over -\n\xe2\x80\xa2 17 Inns -\xe2\x80\xa6'
b'@solivagant29 @msdhoni @mytentaran Truly that SIX was a perfect answer to the critics.\n\n#AUSvIND #INDvsAUS\xe2\x80\xa6 https://t.co/pFVRBCvNdL'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @cricketdilseho: #MSD to #Khaleel \xf0\x9f\x98\x82..\nAnyone want to try and lipread what #dhoni said?\n\n#INDvsAUS https://t.co/ntZPISXfEY'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
"b'RT @ImRaina: @msdhoni does it yet again &amp; in what style! What a fantastic knock from the captain @imVkohli , Congratulations #TeamIndia for\xe2\x80\xa6'"
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'Darren Sammy Chris Jordan &amp; JP Duminy Welcome To Pakistan Messages\n Click on below link to watch video \n\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xe2\x80\xa6 https://t.co/eF9uKNcznv'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @MoolchandSain: Congratulations #TeamIndia for winning the 2nd ODI by 6 wickets at #Adelaide... #INDvsAUS \nWell-done #Dhoni https://t.co\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
"b'RT @ImRaina: @msdhoni does it yet again &amp; in what style! What a fantastic knock from the captain @imVkohli , Congratulations #TeamIndia for\xe2\x80\xa6'"
b'RT @PrinceOfBarnel: #Dhoni fans right now\n\n#INDvsAUS https://t.co/iytAh2g5nK'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @Barun18630181: GUYS GO AND WATCH THIS  EPIC TRAILER OF 22 YARDS\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x92\x9e\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 MOVIE WITH A MIND BLOWING  ACTING OF BARUN SOBTI.\n \n https:/\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @DurexIndia: Performance that left us weak in the knees. #IndVsAus #TeamIndia #indiavsaustralia #Victory https://t.co/bR0E5e5FHS'
"b'RT @CricketNDTV: ""All-time greats"": Justin Langer lauds Virat Kohli, MS Dhoni\n\n#ViratKohli\n#MSDhoni\n#INDvsAUS\n\nREAD: https://t.co/0nqLENeu4\xe2\x80\xa6'"
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'@nuthanenator @AndrewBeatty Exactly \xf0\x9f\xa4\x97\xf0\x9f\xa4\x97 #AkshayKumar #MSDhoni #INDvsAUS #ChhodnaMat'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @AnilKapoor: An incredible win! Congratulations #TeamIndia! What an exceptional performance by @msdhoni &amp; @imVkohli! #INDvsAUS @BCCI htt\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: MSD polishes off yet another chase. \xf0\x9f\x91\x8fchampion stuff. #INDvsAUS'
b'RT @UCBrowser: Kohli &amp; Dhoni made India proud yet again. Keep winning boys!\nLike &amp; share if you love them.\nGet Cric Status on #UCWeShare. S\xe2\x80\xa6'
b'RT @imsgshinde: So collected his scores according to the number of overs he had when he comes to the crease \n\nAfter 30th over -\n\xe2\x80\xa2 17 Inns -\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @Barun18630181: GUYS GO AND WATCH THIS  EPIC TRAILER OF 22 YARDS\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x92\x9e\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 MOVIE WITH A MIND BLOWING  ACTING OF BARUN SOBTI.\n \n https:/\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
